date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:56:59	50044/50044	---M--	200	added ('OK')	application/octet-stream	etag:%226895bde0-c37c%22	https://simonsinek.com/wp-content/uploads/2025/08/Raleway-Bold.ttf	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2025/08/Raleway-Bold.ttf	(from https://simonsinek.com/product/the-optimism-library/)
20:57:00	59/59	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226895bde9-3b%22	https://simonsinek.com/wp-content/uploads/2025/08/Raleway-Bold.svg	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2025/08/Raleway-Bold.svg	(from https://simonsinek.com/product/the-optimism-library/)
20:57:00	10470/10470	---MCZ	200	added ('OK')	text/css	etag:W/%2268c92ef8-28e6%22	https://simonsinek.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css?ver=3.32.0	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min905c.css	(from https://simonsinek.com/product/the-optimism-library/)
20:57:01	1283/1283	---MCZ	200	added ('OK')	text/css	etag:W/%2268c92ef8-503%22	https://simonsinek.com/wp-content/plugins/elementor/assets/css/widget-video.min.css?ver=3.32.0	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/plugins/elementor/assets/css/widget-video.min905c.css	(from https://simonsinek.com/product/the-optimism-library/)
20:57:01	208/208	---MCZ	200	added ('OK')	text/css	etag:W/%2268c9504e-d0%22	https://simonsinek.com/wp-content/plugins/elementor-pro/assets/css/widget-loop-common.min.css?ver=3.32.0	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/plugins/elementor-pro/assets/css/widget-loop-common.min905c.css	(from https://simonsinek.com/product/the-optimism-library/)
20:57:02	13219/13219	---MCZ	200	added ('OK')	text/css	etag:W/%2268c9504e-33a3%22	https://simonsinek.com/wp-content/plugins/elementor-pro/assets/css/widget-loop-grid.min.css?ver=3.32.0	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/plugins/elementor-pro/assets/css/widget-loop-grid.min905c.css	(from https://simonsinek.com/product/the-optimism-library/)
20:57:02	1784/1784	---MCZ	200	added ('OK')	text/css	etag:W/%2268c92ef8-6f8%22	https://simonsinek.com/wp-content/plugins/elementor/assets/css/widget-accordion.min.css?ver=3.32.0	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/plugins/elementor/assets/css/widget-accordion.min905c.css	(from https://simonsinek.com/product/the-optimism-library/)
20:57:05	155795/155795	---MCZ	200	added ('OK')	application/json	date:Sun,%2021%20Sep%202025%2015:57:04%20GMT	https://simonsinek.com/wp-json/wp/v2/product/2642	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-json/wp/v2/product/2642.json	(from https://simonsinek.com/product/the-optimism-library/)
20:57:06	2284/2284	---MCZ	200	added ('OK')	application/json	date:Sun,%2021%20Sep%202025%2015:57:06%20GMT	https://simonsinek.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimonsinek.com%2Fproduct%2Fthe-optimism-library%2F	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-json/oembed/1.0/embedbcf7.json	(from https://simonsinek.com/product/the-optimism-library/)
20:57:07	2469/2469	---MCZ	200	added ('OK')	text/xml	date:Sun,%2021%20Sep%202025%2015:57:07%20GMT	https://simonsinek.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimonsinek.com%2Fproduct%2Fthe-optimism-library%2F&format=xml	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-json/oembed/1.0/embed157f	(from https://simonsinek.com/product/the-optimism-library/)
20:57:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Sep%202025%2015:57:08%20GMT	https://simonsinek.com/my-account	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/my-account	(from https://simonsinek.com/product/the-optimism-library/)
20:57:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Sep%202025%2015:57:09%20GMT	https://simonsinek.com/my-account	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/my-account	(from https://simonsinek.com/product/the-optimism-library/)
20:57:10	1067/1067	---MC-	302	error ('Found')	text/html	date:Sun,%2021%20Sep%202025%2015:57:10%20GMT	https://simonsinek.com/checkout/?add-to-cart=2642	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/checkout/indexa535.html	(from https://simonsinek.com/product/the-optimism-library/)
21:06:04	24350289/24350289	---M--	200	added ('OK')	video/mp4	etag:%2268a6ffc1-1738e51%22	https://simonsinek.com/wp-content/uploads/2022/05/0806.mp4	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2022/05/0806.mp4	(from https://simonsinek.com/product/the-optimism-library/)
21:06:08	30186/30186	---M--	200	added ('OK')	image/webp	etag:%2268a42adf-75ea%22	https://simonsinek.com/wp-content/uploads/2025/08/use-storytelling-to-make-a-greater-impact-1024x683.webp	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2025/08/use-storytelling-to-make-a-greater-impact-1024x683.webp	(from https://simonsinek.com/product/the-optimism-library/)
21:06:12	88494/88494	---M--	200	added ('OK')	image/webp	etag:%2268a42c38-159ae%22	https://simonsinek.com/wp-content/uploads/2025/08/a-navy-seals-guide-to-high-performance-at-work-1024x683.webp	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2025/08/a-navy-seals-guide-to-high-performance-at-work-1024x683.webp	(from https://simonsinek.com/product/the-optimism-library/)
21:06:15	80466/80466	---M--	200	added ('OK')	image/webp	etag:%2268a59556-13a52%22	https://simonsinek.com/wp-content/uploads/2025/08/how-to-handle-conflict-at-work-1024x679.webp	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2025/08/how-to-handle-conflict-at-work-1024x679.webp	(from https://simonsinek.com/product/the-optimism-library/)
21:06:18	68900/68900	---M--	200	added ('OK')	image/webp	etag:%2268a42c3a-10d24%22	https://simonsinek.com/wp-content/uploads/2025/08/beat-burnout-1024x680.webp	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2025/08/beat-burnout-1024x680.webp	(from https://simonsinek.com/product/the-optimism-library/)
21:06:18	43408/43408	---M--	200	added ('OK')	image/webp	etag:%2267ea8e61-a990%22	https://simonsinek.com/wp-content/uploads/2025/03/LIBRARY_HADEED_CLASS_DeliverAndAcceptFeedbackEffectively-1024x683.webp	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2025/03/LIBRARY_HADEED_CLASS_DeliverAndAcceptFeedbackEffectively-1024x683.webp	(from https://simonsinek.com/product/the-optimism-library/)
21:06:21	85972/85972	---M--	200	added ('OK')	image/webp	etag:%2268a42c45-14fd4%22	https://simonsinek.com/wp-content/uploads/2025/08/unleash-your-infinite-mindset-1024x683.webp	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2025/08/unleash-your-infinite-mindset-1024x683.webp	(from https://simonsinek.com/product/the-optimism-library/)
21:06:22	49818/49818	---M--	200	added ('OK')	image/webp	etag:%2268a42c43-c29a%22	https://simonsinek.com/wp-content/uploads/2025/08/say-goodbye-to-imposter-syndrome-1024x683.webp	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2025/08/say-goodbye-to-imposter-syndrome-1024x683.webp	(from https://simonsinek.com/product/the-optimism-library/)
21:06:26	179944/179944	---M--	200	added ('OK')	image/webp	etag:%2268a59ad2-2bee8%22	https://simonsinek.com/wp-content/uploads/2025/08/find-a-job-you-love-1024x679.webp	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2025/08/find-a-job-you-love-1024x679.webp	(from https://simonsinek.com/product/the-optimism-library/)
21:06:27	16980/16980	---M--	200	added ('OK')	image/jpeg	etag:%22686e7b27-4254%22	https://simonsinek.com/wp-content/uploads/2022/05/Brilliant_Minds_Simon_Sinek_0042-e1752070939989-300x300.jpg	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2022/05/Brilliant_Minds_Simon_Sinek_0042-e1752070939989-300x300.jpg	(from https://simonsinek.com/product/the-optimism-library/)
21:06:27	92891444/92891444	---M--	200	added ('OK')	video/mp4	etag:%2267ea9219-5896934%22	https://simonsinek.com/wp-content/uploads/2025/03/The-Power-of-Great-Presenting.mp4	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2025/03/The-Power-of-Great-Presenting.mp4	(from https://simonsinek.com/product/the-optimism-library/)
21:06:27	10254/10254	---M--	200	added ('OK')	image/jpeg	etag:%2263eecb1f-280e%22	https://simonsinek.com/wp-content/uploads/2022/02/Instructors_DonYaeger_reduced-e1645721206148-300x300.jpg	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2022/02/Instructors_DonYaeger_reduced-e1645721206148-300x300.jpg	(from https://simonsinek.com/product/the-optimism-library/)
21:06:28	63612/63612	---M--	200	added ('OK')	image/webp	etag:%2267eaa207-f87c%22	https://simonsinek.com/wp-content/uploads/2025/03/library-3.webp	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2025/03/library-3.webp	(from https://simonsinek.com/product/the-optimism-library/)
21:06:29	226822/226822	---M--	200	added ('OK')	image/png	etag:%22689b03d4-37606%22	https://simonsinek.com/wp-content/uploads/2025/08/library-cards.png	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2025/08/library-cards.png	(from https://simonsinek.com/product/the-optimism-library/)
21:06:30	4684/4684	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Sep%202025%2016:06:29%20GMT	https://simonsinek.com/cdn-cgi/l/email-protection	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/cdn-cgi/l/email-protection.html	(from https://simonsinek.com/product/the-optimism-library/)
21:06:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Sep%202025%2016:06:31%20GMT	https://simonsinek.com/our-why	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/our-why	(from https://simonsinek.com/product/the-optimism-library/)
21:06:32	304442/304442	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Sep%202025%2016:06:31%20GMT	https://simonsinek.com/my-account/lost-password/	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/my-account/lost-password/index.html	(from https://simonsinek.com/product/the-optimism-library/)
21:06:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Sep%202025%2016:06:32%20GMT	https://simonsinek.com/our-why	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/our-why	(from https://simonsinek.com/product/the-optimism-library/)
21:06:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Sep%202025%2016:06:33%20GMT	https://simonsinek.com/our-why	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/our-why	(from https://simonsinek.com/product/the-optimism-library/)
21:06:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Sep%202025%2016:06:35%20GMT	https://simonsinek.com/our-why	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/our-why	(from https://simonsinek.com/product/the-optimism-library/)
21:06:35	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2268c44aab-4d7%22	https://simonsinek.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://simonsinek.com/product/the-optimism-library/)
21:06:35	520/520	---MCZ	200	added ('OK')	text/css	etag:W/%2268cd6bbb-208%22	https://simonsinek.com/wp-content/cache/autoptimize/css/autoptimize_single_3bb35c8af8103db7d6907baa4a403c15.css?ver=9.9.0	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/cache/autoptimize/css/autoptimize_single_3bb35c8af8103db7d6907baa4a403c155bee.css	(from https://simonsinek.com/product/the-optimism-library/)
21:06:37	378/378	---MCZ	200	added ('OK')	text/css	etag:W/%2268cd6bbb-17a%22	https://simonsinek.com/wp-content/cache/autoptimize/css/autoptimize_single_8120ff5e5ef1dc070467c951b7a31e2b.css?ver=9.9.0	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/cache/autoptimize/css/autoptimize_single_8120ff5e5ef1dc070467c951b7a31e2b5bee.css	(from https://simonsinek.com/product/the-optimism-library/)
21:06:38	4298/4298	---MCZ	200	added ('OK')	text/css	etag:W/%2268c92ef8-10ca%22	https://simonsinek.com/wp-content/plugins/elementor/assets/css/widget-divider.min.css?ver=3.32.0	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/plugins/elementor/assets/css/widget-divider.min905c.css	(from https://simonsinek.com/product/the-art-of-presenting/)
21:06:39	805/805	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%223c86f1300db061a3851af8b4c0141052%22	https://simonsinek.com/product/the-art-of-presenting/feed/	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/product/the-art-of-presenting/feed/index.html	(from https://simonsinek.com/product/the-art-of-presenting/)
21:06:39	1494/1494	---MCZ	200	added ('OK')	text/css	etag:W/%2268c92ef8-5d6%22	https://simonsinek.com/wp-content/plugins/elementor/assets/css/widget-image-box.min.css?ver=3.32.0	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/plugins/elementor/assets/css/widget-image-box.min905c.css	(from https://simonsinek.com/product/the-art-of-presenting/)
21:06:40	3179/3179	---MCZ	200	added ('OK')	application/javascript	etag:W/%22060b0026b51016bf08c9d4b4a73b7960%22	https://static.addtoany.com/menu/page.js	C:/My%20Web%20Sites/Simon%20Websit%20Clone/static.addtoany.com/menu/page.js	(from https://simonsinek.com/product/the-art-of-presenting/)
21:06:41	129/129	---MCZ	200	added ('OK')	application/javascript	etag:W/%22674d7196-81%22	https://simonsinek.com/wp-content/plugins/add-to-any/addtoany.min.js?ver=1.1	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/plugins/add-to-any/addtoany.min4963.js	(from https://simonsinek.com/product/the-art-of-presenting/)
21:06:41	1378/1378	---MCZ	200	added ('OK')	application/javascript	etag:W/%226720ae7b-562%22	https://simonsinek.com/wp-content/plugins/discounts-for-woocommerce-subscriptions/assets/frontend/discounts-for-woocommerce-subscriptions.js?ver=3.1.2	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/plugins/discounts-for-woocommerce-subscriptions/assets/frontend/discounts-for-woocommerce-subscriptions0226.js	(from https://simonsinek.com/product/the-art-of-presenting/)
21:06:42	2657/2657	---MCZ	200	added ('OK')	application/javascript	etag:W/%226720aa80-a61%22	https://simonsinek.com/wp-content/plugins/login-shop-as-customer-woocommerce/js/sacs.js?ver=1.0.7	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/plugins/login-shop-as-customer-woocommerce/js/sacs19f6.js	(from https://simonsinek.com/product/the-art-of-presenting/)
21:06:42	745/745	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264620174-2e9%22	https://simonsinek.com/wp-content/plugins/woocommerce-follow-up-emails/templates/js/fue-account-subscriptions.js?ver=4.9.40	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/plugins/woocommerce-follow-up-emails/templates/js/fue-account-subscriptionsf729.js	(from https://simonsinek.com/product/the-art-of-presenting/)
21:06:43	4035/4035	---MCZ	200	added ('OK')	application/javascript	etag:W/%2268c9363c-fc3%22	https://simonsinek.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=10.1.2	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min523e.js	(from https://simonsinek.com/product/the-art-of-presenting/)
21:06:43	9649/9649	---MCZ	200	added ('OK')	application/javascript	etag:W/%2268c9363c-25b1%22	https://simonsinek.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=10.1.2	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min523e.js	(from https://simonsinek.com/product/the-art-of-presenting/)
21:06:44	1720/1720	---MCZ	200	added ('OK')	application/javascript	etag:W/%2268c9363c-6b8%22	https://simonsinek.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.10.1.2	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min2d4a.js	(from https://simonsinek.com/product/the-art-of-presenting/)
21:06:45	3915/3915	---MCZ	200	added ('OK')	application/javascript	etag:W/%2268c9363c-f4b%22	https://simonsinek.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=10.1.2	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min523e.js	(from https://simonsinek.com/product/the-art-of-presenting/)
21:06:45	561/561	---MCZ	200	added ('OK')	application/javascript	etag:W/%22646201c0-231%22	https://simonsinek.com/wp-content/plugins/stampedio-product-reviews/assets/js/woo-stamped.io-public.js?ver=1.9.1	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/plugins/stampedio-product-reviews/assets/js/woo-stamped.io-public3109.js	(from https://simonsinek.com/product/the-art-of-presenting/)
21:06:45	4036/4036	---MCZ	200	added ('OK')	application/javascript	etag:W/%2268c92f12-fc4%22	https://simonsinek.com/wp-content/plugins/addon-elements-for-elementor-page-builder/assets/js/iconHelper.js?ver=1.0	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/plugins/addon-elements-for-elementor-page-builder/assets/js/iconHelper5152.js	(from https://simonsinek.com/product/the-art-of-presenting/)
21:06:46	3787/3787	---MCZ	200	added ('OK')	application/javascript	etag:W/%226626398d-ecb%22	https://simonsinek.com/wp-content/plugins/ele-custom-skin/assets/js/ecs_ajax_pagination.js?ver=3.1.9	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/plugins/ele-custom-skin/assets/js/ecs_ajax_pagination20f0.js	(from https://simonsinek.com/product/the-art-of-presenting/)
21:06:47	1922/1922	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262825b99-782%22	https://simonsinek.com/wp-content/plugins/woo-discount-rules-pro/Assets/Js/awdr_pro.js?ver=2.2.0	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/plugins/woo-discount-rules-pro/Assets/Js/awdr_pro3601.js	(from https://simonsinek.com/product/the-art-of-presenting/)
21:06:47	284/284	---MCZ	200	added ('OK')	application/javascript	etag:W/%226626398d-11c%22	https://simonsinek.com/wp-content/plugins/ele-custom-skin/assets/js/ecs.js?ver=3.1.9	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/plugins/ele-custom-skin/assets/js/ecs20f0.js	(from https://simonsinek.com/product/the-art-of-presenting/)
21:06:49	71972/71972	---MCZ	200	added ('OK')	application/json	date:Sun,%2021%20Sep%202025%2016:06:49%20GMT	https://simonsinek.com/wp-json/wp/v2/product/329246	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-json/wp/v2/product/329246.json	(from https://simonsinek.com/product/the-art-of-presenting/)
21:06:50	2239/2239	---MCZ	200	added ('OK')	application/json	date:Sun,%2021%20Sep%202025%2016:06:50%20GMT	https://simonsinek.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimonsinek.com%2Fproduct%2Fthe-art-of-presenting%2F	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-json/oembed/1.0/embedd173.json	(from https://simonsinek.com/product/the-art-of-presenting/)
21:06:51	2421/2421	---MCZ	200	added ('OK')	text/xml	date:Sun,%2021%20Sep%202025%2016:06:51%20GMT	https://simonsinek.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimonsinek.com%2Fproduct%2Fthe-art-of-presenting%2F&format=xml	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-json/oembed/1.0/embed5345	(from https://simonsinek.com/product/the-art-of-presenting/)
21:06:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Sep%202025%2016:06:53%20GMT	https://simonsinek.com/my-account	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/my-account	(from https://simonsinek.com/product/the-art-of-presenting/)
21:06:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Sep%202025%2016:06:54%20GMT	https://simonsinek.com/my-account	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/my-account	(from https://simonsinek.com/product/the-art-of-presenting/)
21:06:58	1323537/1323537	---M--	200	added ('OK')	image/png	etag:%2267d1a419-143211%22	https://simonsinek.com/wp-content/uploads/2024/01/Simon-presenting-06.png	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2024/01/Simon-presenting-06.png	(from https://simonsinek.com/product/the-art-of-presenting/)
21:06:59	17424/17424	---M--	200	added ('OK')	image/png	etag:%2264c107c1-4410%22	https://simonsinek.com/wp-content/themes/simon-sinek/images/CircleSpark-White.png	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/themes/simon-sinek/images/CircleSpark-White.png	(from https://simonsinek.com/product/the-art-of-presenting/)
21:07:00	1044/1044	---MC-	302	error ('Found')	text/html	date:Sun,%2021%20Sep%202025%2016:07:00%20GMT	https://simonsinek.com/checkout/?add-to-cart=329246&quantity=1	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/checkout/index89f3.html	(from https://simonsinek.com/product/the-art-of-presenting/)
21:13:00	51725824/51725824	---M--	200	added ('OK')	video/mp4	etag:%2265bc7ad1-3154600%22	https://simonsinek.com/wp-content/uploads/2024/01/AOP-thinkific-widget-video.mp4	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2024/01/AOP-thinkific-widget-video.mp4	(from https://simonsinek.com/product/the-art-of-presenting/)
21:13:09	121533/121533	---M--	200	added ('OK')	image/png	etag:%2265bc7e93-1dabd%22	https://simonsinek.com/wp-content/uploads/2024/01/video-capture-3864.png	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2024/01/video-capture-3864.png	(from https://simonsinek.com/product/the-art-of-presenting/)
21:13:11	42254/42254	---M--	200	added ('OK')	image/jpeg	etag:%2265672e9a-a50e%22	https://simonsinek.com/wp-content/uploads/2023/11/simon-sinek-2.jpg	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2023/11/simon-sinek-2.jpg	(from https://simonsinek.com/product/the-art-of-presenting/)
21:13:13	26845/26845	---M--	200	added ('OK')	image/jpeg	etag:%22657adc3f-68dd%22	https://simonsinek.com/wp-content/uploads/2023/12/sara-fyw-1.5x.jpg	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2023/12/sara-fyw-1.5x.jpg	(from https://simonsinek.com/product/the-art-of-presenting/)
21:13:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Sep%202025%2016:13:14%20GMT	https://simonsinek.com/product/find-your-why-with-simon	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/product/find-your-why-with-simon	(from https://simonsinek.com/product/the-art-of-presenting/)
21:13:16	33576/33576	---M--	200	added ('OK')	image/webp	etag:%2265b76f72-8328%22	https://simonsinek.com/wp-content/uploads/elementor/thumbs/sara-kuburic_dsc09737_highres-e1703220989688-qh661gsi3jwwgz8bhevklgec6j34fk83eqsjvv42te.webp	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/elementor/thumbs/sara-kuburic_dsc09737_highres-e1703220989688-qh661gsi3jwwgz8bhevklgec6j34fk83eqsjvv42te.webp	(from https://simonsinek.com/product/the-art-of-presenting/)
21:13:18	28239/28239	---M--	200	added ('OK')	image/jpeg	etag:%22657add2e-6e4f%22	https://simonsinek.com/wp-content/uploads/2023/12/sara-tol-1.5x.jpg	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2023/12/sara-tol-1.5x.jpg	(from https://simonsinek.com/product/the-art-of-presenting/)
21:13:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Sep%202025%2016:13:20%20GMT	https://simonsinek.com/product/how-to-build-strong-relationships-at-work/	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/product/how-to-build-strong-relationships-at-work/index.html	(from https://simonsinek.com/product/the-art-of-presenting/)
21:13:20	70780618/70780618	---M--	200	added ('OK')	video/mp4	etag:%2267d119a6-43806ca%22	https://simonsinek.com/wp-content/uploads/2024/01/the-art-of-presenting.mp4	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2024/01/the-art-of-presenting.mp4	(from https://simonsinek.com/product/the-art-of-presenting/)
21:13:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Sep%202025%2016:13:21%20GMT	https://simonsinek.com/our-why	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/our-why	(from https://simonsinek.com/product/the-art-of-presenting/)
21:13:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Sep%202025%2016:13:22%20GMT	https://simonsinek.com/our-why	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/our-why	(from https://simonsinek.com/product/the-art-of-presenting/)
21:13:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Sep%202025%2016:13:23%20GMT	https://simonsinek.com/our-why	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/our-why	(from https://simonsinek.com/product/the-art-of-presenting/)
21:13:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2021%20Sep%202025%2016:13:24%20GMT	https://simonsinek.com/our-why	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/our-why	(from https://simonsinek.com/product/the-art-of-presenting/)
21:13:24	189353892/189353892	---M--	200	added ('OK')	video/mp4	etag:%2268a591a1-b494fa4%22	https://simonsinek.com/wp-content/uploads/2025/08/LIBRARY_SIMON_FYW_Part1_Module1_WhereItAllBegan_min.mp4	C:/My%20Web%20Sites/Simon%20Websit%20Clone/simonsinek.com/wp-content/uploads/2025/08/LIBRARY_SIMON_FYW_Part1_Module1_WhereItAllBegan_min.mp4	(from https://simonsinek.com/product/the-optimism-library/)
